file_path,label
100/seg00150.npy,0
100/seg00151.npy,0
100/seg00152.npy,0
100/seg00153.npy,0
100/seg00154.npy,0
100/seg00155.npy,0
100/seg00156.npy,0
100/seg00157.npy,0
100/seg00158.npy,0
100/seg00159.npy,0
100/seg00160.npy,0
100/seg00161.npy,0
100/seg00162.npy,0
100/seg00163.npy,0
100/seg00164.npy,0
100/seg00165.npy,0
100/seg00166.npy,0
100/seg00167.npy,0
100/seg00168.npy,0
100/seg00169.npy,0
100/seg00170.npy,0
100/seg00171.npy,0
100/seg00172.npy,0
100/seg00173.npy,0
100/seg00174.npy,0
100/seg00175.npy,0
100/seg00176.npy,0
100/seg00177.npy,0
100/seg00178.npy,0
100/seg00179.npy,0
100/seg00180.npy,0
100/seg00181.npy,0
100/seg00182.npy,0
100/seg00183.npy,0
100/seg00184.npy,0
100/seg00185.npy,0
100/seg00186.npy,0
100/seg00187.npy,0
100/seg00188.npy,0
100/seg00189.npy,0
100/seg00190.npy,0
100/seg00191.npy,0
100/seg00192.npy,0
100/seg00193.npy,0
100/seg00194.npy,0
100/seg00195.npy,0
100/seg00196.npy,0
100/seg00197.npy,0
100/seg00198.npy,0
100/seg00199.npy,0
100/seg00200.npy,0
100/seg00201.npy,0
100/seg00202.npy,0
100/seg00203.npy,0
100/seg00204.npy,0
100/seg00205.npy,0
100/seg00206.npy,0
100/seg00207.npy,0
100/seg00208.npy,0
100/seg00209.npy,0
100/seg00210.npy,0
100/seg00211.npy,0
100/seg00212.npy,0
100/seg00213.npy,0
100/seg00214.npy,0
100/seg00215.npy,0
100/seg00216.npy,0
100/seg00217.npy,0
100/seg00218.npy,0
100/seg00219.npy,0
100/seg00220.npy,0
100/seg00221.npy,0
100/seg00222.npy,0
100/seg00223.npy,0
100/seg00224.npy,0
100/seg00225.npy,0
100/seg00226.npy,0
100/seg00227.npy,0
100/seg00228.npy,0
100/seg00229.npy,0
100/seg00230.npy,0
100/seg00231.npy,1
100/seg00232.npy,0
100/seg00233.npy,0
100/seg00234.npy,0
100/seg00235.npy,0
100/seg00236.npy,0
100/seg00237.npy,0
100/seg00238.npy,0
100/seg00239.npy,0
100/seg00240.npy,0
100/seg00241.npy,0
100/seg00242.npy,0
100/seg00243.npy,0
100/seg00244.npy,0
100/seg00245.npy,0
100/seg00246.npy,0
100/seg00247.npy,0
100/seg00248.npy,0
100/seg00249.npy,0
100/seg00250.npy,0
100/seg00251.npy,0
100/seg00252.npy,0
100/seg00253.npy,0
100/seg00254.npy,0
100/seg00255.npy,0
100/seg00256.npy,0
100/seg00257.npy,0
100/seg00258.npy,0
100/seg00259.npy,1
100/seg00260.npy,0
100/seg00261.npy,0
100/seg00262.npy,0
100/seg00263.npy,0
100/seg00264.npy,0
100/seg00265.npy,0
100/seg00266.npy,0
100/seg00267.npy,0
100/seg00268.npy,0
100/seg00269.npy,0
100/seg00270.npy,0
100/seg00271.npy,0
100/seg00272.npy,0
100/seg00273.npy,0
100/seg00274.npy,0
100/seg00275.npy,0
100/seg00276.npy,0
100/seg00277.npy,0
100/seg00278.npy,0
100/seg00279.npy,0
100/seg00280.npy,0
100/seg00281.npy,0
100/seg00282.npy,0
100/seg00283.npy,0
100/seg00284.npy,0
100/seg00285.npy,0
100/seg00286.npy,0
100/seg00287.npy,0
100/seg00288.npy,0
100/seg00289.npy,0
100/seg00290.npy,0
100/seg00291.npy,0
100/seg00292.npy,0
100/seg00293.npy,0
100/seg00294.npy,0
100/seg00295.npy,0
100/seg00296.npy,0
100/seg00297.npy,0
100/seg00298.npy,0
100/seg00299.npy,0
100/seg00300.npy,0
100/seg00301.npy,0
100/seg00302.npy,0
100/seg00303.npy,0
100/seg00304.npy,0
100/seg00305.npy,0
100/seg00306.npy,0
100/seg00307.npy,0
100/seg00308.npy,0
100/seg00309.npy,0
100/seg00310.npy,0
100/seg00311.npy,0
100/seg00312.npy,0
100/seg00313.npy,0
100/seg00314.npy,0
100/seg00315.npy,0
100/seg00316.npy,0
100/seg00317.npy,0
100/seg00318.npy,0
100/seg00319.npy,0
100/seg00320.npy,0
100/seg00321.npy,0
100/seg00322.npy,0
100/seg00323.npy,0
100/seg00324.npy,0
100/seg00325.npy,0
100/seg00326.npy,0
100/seg00327.npy,0
100/seg00328.npy,0
100/seg00329.npy,0
100/seg00330.npy,0
100/seg00331.npy,0
100/seg00332.npy,0
100/seg00333.npy,0
100/seg00334.npy,0
100/seg00335.npy,0
100/seg00336.npy,0
100/seg00337.npy,0
100/seg00338.npy,0
100/seg00339.npy,0
100/seg00340.npy,0
100/seg00341.npy,0
100/seg00342.npy,0
100/seg00343.npy,1
100/seg00344.npy,0
100/seg00345.npy,0
100/seg00346.npy,0
100/seg00347.npy,0
100/seg00348.npy,0
100/seg00349.npy,0
100/seg00350.npy,0
100/seg00351.npy,0
100/seg00352.npy,0
100/seg00353.npy,0
100/seg00354.npy,0
100/seg00355.npy,0
100/seg00356.npy,0
100/seg00357.npy,0
100/seg00358.npy,0
100/seg00359.npy,0
100/seg00360.npy,0
100/seg00361.npy,0
100/seg00362.npy,0
100/seg00363.npy,0
100/seg00364.npy,0
100/seg00365.npy,0
100/seg00366.npy,0
100/seg00367.npy,0
100/seg00368.npy,0
100/seg00369.npy,0
100/seg00370.npy,0
100/seg00371.npy,0
100/seg00372.npy,0
100/seg00373.npy,0
100/seg00374.npy,0
100/seg00375.npy,0
100/seg00376.npy,0
100/seg00377.npy,0
100/seg00378.npy,0
100/seg00379.npy,0
100/seg00380.npy,0
100/seg00381.npy,0
100/seg00382.npy,0
100/seg00383.npy,0
100/seg00384.npy,0
100/seg00385.npy,0
100/seg00386.npy,0
100/seg00387.npy,0
100/seg00388.npy,0
100/seg00389.npy,0
100/seg00390.npy,0
100/seg00391.npy,0
100/seg00392.npy,0
100/seg00393.npy,0
100/seg00394.npy,0
100/seg00395.npy,0
100/seg00396.npy,0
100/seg00397.npy,0
100/seg00398.npy,0
100/seg00399.npy,0
100/seg00400.npy,0
100/seg00401.npy,0
100/seg00402.npy,0
100/seg00403.npy,0
100/seg00404.npy,0
100/seg00405.npy,0
100/seg00406.npy,0
100/seg00407.npy,0
100/seg00408.npy,0
100/seg00409.npy,0
100/seg00410.npy,0
100/seg00411.npy,0
100/seg00412.npy,0
100/seg00413.npy,0
100/seg00414.npy,0
100/seg00415.npy,0
100/seg00416.npy,0
100/seg00417.npy,0
100/seg00418.npy,0
100/seg00419.npy,0
100/seg00420.npy,0
100/seg00421.npy,0
100/seg00422.npy,0
100/seg00423.npy,0
100/seg00424.npy,0
100/seg00425.npy,0
100/seg00426.npy,0
100/seg00427.npy,0
100/seg00428.npy,0
100/seg00429.npy,0
100/seg00430.npy,0
100/seg00431.npy,0
100/seg00432.npy,0
100/seg00433.npy,0
100/seg00434.npy,0
100/seg00435.npy,0
100/seg00436.npy,0
100/seg00437.npy,0
100/seg00438.npy,0
100/seg00439.npy,0
100/seg00440.npy,0
100/seg00441.npy,0
100/seg00442.npy,1
100/seg00443.npy,0
100/seg00444.npy,0
100/seg00445.npy,0
100/seg00446.npy,0
100/seg00447.npy,0
100/seg00448.npy,0
100/seg00449.npy,0
100/seg00450.npy,0
100/seg00451.npy,0
100/seg00452.npy,0
100/seg00453.npy,0
100/seg00454.npy,0
100/seg00455.npy,0
100/seg00456.npy,0
100/seg00457.npy,0
100/seg00458.npy,0
100/seg00459.npy,0
100/seg00460.npy,0
100/seg00461.npy,0
100/seg00462.npy,0
100/seg00463.npy,0
100/seg00464.npy,0
100/seg00465.npy,0
100/seg00466.npy,0
100/seg00467.npy,0
100/seg00468.npy,0
100/seg00469.npy,0
100/seg00470.npy,0
100/seg00471.npy,0
100/seg00472.npy,0
100/seg00473.npy,0
100/seg00474.npy,0
100/seg00475.npy,0
100/seg00476.npy,0
100/seg00477.npy,0
100/seg00478.npy,0
100/seg00479.npy,0
100/seg00480.npy,0
100/seg00481.npy,0
100/seg00482.npy,0
100/seg00483.npy,0
100/seg00484.npy,0
100/seg00485.npy,0
100/seg00486.npy,0
100/seg00487.npy,0
100/seg00488.npy,0
100/seg00489.npy,0
100/seg00490.npy,0
100/seg00491.npy,0
100/seg00492.npy,0
100/seg00493.npy,0
100/seg00494.npy,0
100/seg00495.npy,0
100/seg00496.npy,0
100/seg00497.npy,0
100/seg00498.npy,0
100/seg00499.npy,0
100/seg00500.npy,0
100/seg00501.npy,0
100/seg00502.npy,0
100/seg00503.npy,0
100/seg00504.npy,0
100/seg00505.npy,0
100/seg00506.npy,0
100/seg00507.npy,0
100/seg00508.npy,0
100/seg00509.npy,0
100/seg00510.npy,0
100/seg00511.npy,0
100/seg00512.npy,0
100/seg00513.npy,0
100/seg00514.npy,0
100/seg00515.npy,0
100/seg00516.npy,0
100/seg00517.npy,0
100/seg00518.npy,0
100/seg00519.npy,0
100/seg00520.npy,0
100/seg00521.npy,0
100/seg00522.npy,0
100/seg00523.npy,0
100/seg00524.npy,0
100/seg00525.npy,0
100/seg00526.npy,0
100/seg00527.npy,0
100/seg00528.npy,0
100/seg00529.npy,0
100/seg00530.npy,0
100/seg00531.npy,0
100/seg00532.npy,0
100/seg00533.npy,0
100/seg00534.npy,0
100/seg00535.npy,0
100/seg00536.npy,0
100/seg00537.npy,0
100/seg00538.npy,0
100/seg00539.npy,0
100/seg00540.npy,0
100/seg00541.npy,0
100/seg00542.npy,0
100/seg00543.npy,0
100/seg00544.npy,0
100/seg00545.npy,0
100/seg00546.npy,0
100/seg00547.npy,0
100/seg00548.npy,0
100/seg00549.npy,0
100/seg00550.npy,0
100/seg00551.npy,0
100/seg00552.npy,0
100/seg00553.npy,0
100/seg00554.npy,0
100/seg00555.npy,0
100/seg00556.npy,0
100/seg00557.npy,0
100/seg00558.npy,0
100/seg00559.npy,0
100/seg00560.npy,0
100/seg00561.npy,0
100/seg00562.npy,0
100/seg00563.npy,0
100/seg00564.npy,0
100/seg00565.npy,0
100/seg00566.npy,0
100/seg00567.npy,0
100/seg00568.npy,0
100/seg00569.npy,0
100/seg00570.npy,0
100/seg00571.npy,0
100/seg00572.npy,0
100/seg00573.npy,0
100/seg00574.npy,0
100/seg00575.npy,0
100/seg00576.npy,0
100/seg00577.npy,0
100/seg00578.npy,0
100/seg00579.npy,0
100/seg00580.npy,0
100/seg00581.npy,0
100/seg00582.npy,0
100/seg00583.npy,0
100/seg00584.npy,0
100/seg00585.npy,0
100/seg00586.npy,0
100/seg00587.npy,0
100/seg00588.npy,0
100/seg00589.npy,0
100/seg00590.npy,0
100/seg00591.npy,0
100/seg00592.npy,0
100/seg00593.npy,0
100/seg00594.npy,0
100/seg00595.npy,0
100/seg00596.npy,0
100/seg00597.npy,0
100/seg00598.npy,0
100/seg00599.npy,0
100/seg00600.npy,1
100/seg00601.npy,0
100/seg00602.npy,0
100/seg00603.npy,0
100/seg00604.npy,0
100/seg00605.npy,0
100/seg00606.npy,0
100/seg00607.npy,0
100/seg00608.npy,0
100/seg00609.npy,0
100/seg00610.npy,0
100/seg00611.npy,0
100/seg00612.npy,0
100/seg00613.npy,0
100/seg00614.npy,0
100/seg00615.npy,0
100/seg00616.npy,0
100/seg00617.npy,0
100/seg00618.npy,0
100/seg00619.npy,0
100/seg00620.npy,0
100/seg00621.npy,0
100/seg00622.npy,0
100/seg00623.npy,0
100/seg00624.npy,0
100/seg00625.npy,0
100/seg00626.npy,0
100/seg00627.npy,0
100/seg00628.npy,0
100/seg00629.npy,0
100/seg00630.npy,0
100/seg00631.npy,0
100/seg00632.npy,0
100/seg00633.npy,0
100/seg00634.npy,0
100/seg00635.npy,0
100/seg00636.npy,0
100/seg00637.npy,0
100/seg00638.npy,0
100/seg00639.npy,0
100/seg00640.npy,0
100/seg00641.npy,0
100/seg00642.npy,0
100/seg00643.npy,0
100/seg00644.npy,0
100/seg00645.npy,0
100/seg00646.npy,0
100/seg00647.npy,0
100/seg00648.npy,0
100/seg00649.npy,0
100/seg00650.npy,0
100/seg00651.npy,0
100/seg00652.npy,0
100/seg00653.npy,0
100/seg00654.npy,0
100/seg00655.npy,0
100/seg00656.npy,0
100/seg00657.npy,0
100/seg00658.npy,0
100/seg00659.npy,0
100/seg00660.npy,0
100/seg00661.npy,0
100/seg00662.npy,0
100/seg00663.npy,0
100/seg00664.npy,0
100/seg00665.npy,0
100/seg00666.npy,0
100/seg00667.npy,0
100/seg00668.npy,0
100/seg00669.npy,0
100/seg00670.npy,0
100/seg00671.npy,0
100/seg00672.npy,0
100/seg00673.npy,0
100/seg00674.npy,0
100/seg00675.npy,0
100/seg00676.npy,0
100/seg00677.npy,0
100/seg00678.npy,0
100/seg00679.npy,0
100/seg00680.npy,0
100/seg00681.npy,0
100/seg00682.npy,0
100/seg00683.npy,0
100/seg00684.npy,0
100/seg00685.npy,0
100/seg00686.npy,0
100/seg00687.npy,0
100/seg00688.npy,0
100/seg00689.npy,0
100/seg00690.npy,0
100/seg00691.npy,0
100/seg00692.npy,0
100/seg00693.npy,0
100/seg00694.npy,0
100/seg00695.npy,0
100/seg00696.npy,0
100/seg00697.npy,0
100/seg00698.npy,0
100/seg00699.npy,0
100/seg00700.npy,0
100/seg00701.npy,0
100/seg00702.npy,0
100/seg00703.npy,0
100/seg00704.npy,0
100/seg00705.npy,0
100/seg00706.npy,0
100/seg00707.npy,0
100/seg00708.npy,0
100/seg00709.npy,0
100/seg00710.npy,0
100/seg00711.npy,0
100/seg00712.npy,0
100/seg00713.npy,0
100/seg00714.npy,0
100/seg00715.npy,0
100/seg00716.npy,0
100/seg00717.npy,0
100/seg00718.npy,0
100/seg00719.npy,0
100/seg00720.npy,0
100/seg00721.npy,0
100/seg00722.npy,0
100/seg00723.npy,0
100/seg00724.npy,0
100/seg00725.npy,0
100/seg00726.npy,0
100/seg00727.npy,0
100/seg00728.npy,0
100/seg00729.npy,0
100/seg00730.npy,0
100/seg00731.npy,0
100/seg00732.npy,0
100/seg00733.npy,0
100/seg00734.npy,0
100/seg00735.npy,0
100/seg00736.npy,0
100/seg00737.npy,0
100/seg00738.npy,0
100/seg00739.npy,0
100/seg00740.npy,0
100/seg00741.npy,0
100/seg00742.npy,0
100/seg00743.npy,0
100/seg00744.npy,0
100/seg00745.npy,0
100/seg00746.npy,0
100/seg00747.npy,0
100/seg00748.npy,0
100/seg00749.npy,0
100/seg00750.npy,0
100/seg00751.npy,0
100/seg00752.npy,0
100/seg00753.npy,0
100/seg00754.npy,0
100/seg00755.npy,0
100/seg00756.npy,0
100/seg00757.npy,0
100/seg00758.npy,0
100/seg00759.npy,0
100/seg00760.npy,0
100/seg00761.npy,0
100/seg00762.npy,0
100/seg00763.npy,0
100/seg00764.npy,0
100/seg00765.npy,0
100/seg00766.npy,0
100/seg00767.npy,0
100/seg00768.npy,0
100/seg00769.npy,0
100/seg00770.npy,0
100/seg00771.npy,0
100/seg00772.npy,0
100/seg00773.npy,0
100/seg00774.npy,0
100/seg00775.npy,0
100/seg00776.npy,0
100/seg00777.npy,0
100/seg00778.npy,0
100/seg00779.npy,0
100/seg00780.npy,0
100/seg00781.npy,0
100/seg00782.npy,0
100/seg00783.npy,0
100/seg00784.npy,0
100/seg00785.npy,0
100/seg00786.npy,0
100/seg00787.npy,0
100/seg00788.npy,0
100/seg00789.npy,0
100/seg00790.npy,0
100/seg00791.npy,0
100/seg00792.npy,0
100/seg00793.npy,0
100/seg00794.npy,0
100/seg00795.npy,0
100/seg00796.npy,0
100/seg00797.npy,0
100/seg00798.npy,0
100/seg00799.npy,0
100/seg00800.npy,0
100/seg00801.npy,0
100/seg00802.npy,0
100/seg00803.npy,0
100/seg00804.npy,0
100/seg00805.npy,0
100/seg00806.npy,0
100/seg00807.npy,0
100/seg00808.npy,0
100/seg00809.npy,0
100/seg00810.npy,0
100/seg00811.npy,0
100/seg00812.npy,0
100/seg00813.npy,0
100/seg00814.npy,0
100/seg00815.npy,0
100/seg00816.npy,0
100/seg00817.npy,0
100/seg00818.npy,0
100/seg00819.npy,0
100/seg00820.npy,0
100/seg00821.npy,0
100/seg00822.npy,0
100/seg00823.npy,0
100/seg00824.npy,0
100/seg00825.npy,0
100/seg00826.npy,0
100/seg00827.npy,0
100/seg00828.npy,0
100/seg00829.npy,0
100/seg00830.npy,0
100/seg00831.npy,0
100/seg00832.npy,0
100/seg00833.npy,0
100/seg00834.npy,0
100/seg00835.npy,0
100/seg00836.npy,0
100/seg00837.npy,0
100/seg00838.npy,0
100/seg00839.npy,0
100/seg00840.npy,0
100/seg00841.npy,0
100/seg00842.npy,0
100/seg00843.npy,0
100/seg00844.npy,0
100/seg00845.npy,0
100/seg00846.npy,0
100/seg00847.npy,0
100/seg00848.npy,0
100/seg00849.npy,0
100/seg00850.npy,0
100/seg00851.npy,0
100/seg00852.npy,0
100/seg00853.npy,0
100/seg00854.npy,0
100/seg00855.npy,0
100/seg00856.npy,0
100/seg00857.npy,0
100/seg00858.npy,0
100/seg00859.npy,0
100/seg00860.npy,0
100/seg00861.npy,0
100/seg00862.npy,0
100/seg00863.npy,0
100/seg00864.npy,0
100/seg00865.npy,0
100/seg00866.npy,0
100/seg00867.npy,0
100/seg00868.npy,0
100/seg00869.npy,0
100/seg00870.npy,0
100/seg00871.npy,0
100/seg00872.npy,0
100/seg00873.npy,0
100/seg00874.npy,0
100/seg00875.npy,0
100/seg00876.npy,0
100/seg00877.npy,0
100/seg00878.npy,0
100/seg00879.npy,0
100/seg00880.npy,0
100/seg00881.npy,0
100/seg00882.npy,0
100/seg00883.npy,0
100/seg00884.npy,0
100/seg00885.npy,0
100/seg00886.npy,0
100/seg00887.npy,0
100/seg00888.npy,0
100/seg00889.npy,0
100/seg00890.npy,0
100/seg00891.npy,0
100/seg00892.npy,0
100/seg00893.npy,0
100/seg00894.npy,0
100/seg00895.npy,0
100/seg00896.npy,0
100/seg00897.npy,0
100/seg00898.npy,0
100/seg00899.npy,0
100/seg00900.npy,0
100/seg00901.npy,0
100/seg00902.npy,0
100/seg00903.npy,0
100/seg00904.npy,0
100/seg00905.npy,0
100/seg00906.npy,0
100/seg00907.npy,0
100/seg00908.npy,0
100/seg00909.npy,0
100/seg00910.npy,0
100/seg00911.npy,0
100/seg00912.npy,0
100/seg00913.npy,0
100/seg00914.npy,0
100/seg00915.npy,0
100/seg00916.npy,0
100/seg00917.npy,0
100/seg00918.npy,0
100/seg00919.npy,0
100/seg00920.npy,0
100/seg00921.npy,0
100/seg00922.npy,0
100/seg00923.npy,0
100/seg00924.npy,0
100/seg00925.npy,0
100/seg00926.npy,0
100/seg00927.npy,0
100/seg00928.npy,0
100/seg00929.npy,0
100/seg00930.npy,0
100/seg00931.npy,0
100/seg00932.npy,0
100/seg00933.npy,0
100/seg00934.npy,0
100/seg00935.npy,0
100/seg00936.npy,0
100/seg00937.npy,0
100/seg00938.npy,0
100/seg00939.npy,0
100/seg00940.npy,0
100/seg00941.npy,0
100/seg00942.npy,0
100/seg00943.npy,0
100/seg00944.npy,0
100/seg00945.npy,0
100/seg00946.npy,0
100/seg00947.npy,0
100/seg00948.npy,0
100/seg00949.npy,0
100/seg00950.npy,0
100/seg00951.npy,0
100/seg00952.npy,0
100/seg00953.npy,0
100/seg00954.npy,0
100/seg00955.npy,0
100/seg00956.npy,0
100/seg00957.npy,0
100/seg00958.npy,0
100/seg00959.npy,0
100/seg00960.npy,0
100/seg00961.npy,0
100/seg00962.npy,0
100/seg00963.npy,0
100/seg00964.npy,0
100/seg00965.npy,0
100/seg00966.npy,0
100/seg00967.npy,0
100/seg00968.npy,0
100/seg00969.npy,0
100/seg00970.npy,0
100/seg00971.npy,0
100/seg00972.npy,0
100/seg00973.npy,0
100/seg00974.npy,0
100/seg00975.npy,0
100/seg00976.npy,0
100/seg00977.npy,0
100/seg00978.npy,0
100/seg00979.npy,0
100/seg00980.npy,0
100/seg00981.npy,0
100/seg00982.npy,0
100/seg00983.npy,0
100/seg00984.npy,0
100/seg00985.npy,0
100/seg00986.npy,0
100/seg00987.npy,0
100/seg00988.npy,1
100/seg00989.npy,0
100/seg00990.npy,0
100/seg00991.npy,0
100/seg00992.npy,0
100/seg00993.npy,0
100/seg00994.npy,0
100/seg00995.npy,0
100/seg00996.npy,0
100/seg00997.npy,0
100/seg00998.npy,0
100/seg00999.npy,0
100/seg01000.npy,0
100/seg01001.npy,0
100/seg01002.npy,0
100/seg01003.npy,0
100/seg01004.npy,0
100/seg01005.npy,0
100/seg01006.npy,0
100/seg01007.npy,0
100/seg01008.npy,0
100/seg01009.npy,0
100/seg01010.npy,0
100/seg01011.npy,0
100/seg01012.npy,0
100/seg01013.npy,0
100/seg01014.npy,0
100/seg01015.npy,0
100/seg01016.npy,0
100/seg01017.npy,0
100/seg01018.npy,0
100/seg01019.npy,0
100/seg01020.npy,0
100/seg01021.npy,0
100/seg01022.npy,0
100/seg01023.npy,0
100/seg01024.npy,0
100/seg01025.npy,0
100/seg01026.npy,0
100/seg01027.npy,0
100/seg01028.npy,0
100/seg01029.npy,0
100/seg01030.npy,0
100/seg01031.npy,0
100/seg01032.npy,0
100/seg01033.npy,0
100/seg01034.npy,0
100/seg01035.npy,0
100/seg01036.npy,0
100/seg01037.npy,0
100/seg01038.npy,0
100/seg01039.npy,0
100/seg01040.npy,0
100/seg01041.npy,0
100/seg01042.npy,0
100/seg01043.npy,0
100/seg01044.npy,0
100/seg01045.npy,0
100/seg01046.npy,0
100/seg01047.npy,0
100/seg01048.npy,0
100/seg01049.npy,0
100/seg01050.npy,0
100/seg01051.npy,0
100/seg01052.npy,0
100/seg01053.npy,0
100/seg01054.npy,0
100/seg01055.npy,0
100/seg01056.npy,0
100/seg01057.npy,0
100/seg01058.npy,0
100/seg01059.npy,0
100/seg01060.npy,0
100/seg01061.npy,0
100/seg01062.npy,0
100/seg01063.npy,0
100/seg01064.npy,0
100/seg01065.npy,0
100/seg01066.npy,0
100/seg01067.npy,0
100/seg01068.npy,0
100/seg01069.npy,0
100/seg01070.npy,0
100/seg01071.npy,0
100/seg01072.npy,0
100/seg01073.npy,0
100/seg01074.npy,0
100/seg01075.npy,0
100/seg01076.npy,0
100/seg01077.npy,0
100/seg01078.npy,0
100/seg01079.npy,1
100/seg01080.npy,0
100/seg01081.npy,0
100/seg01082.npy,0
100/seg01083.npy,0
100/seg01084.npy,0
100/seg01085.npy,0
100/seg01086.npy,1
100/seg01087.npy,0
100/seg01088.npy,0
100/seg01089.npy,0
100/seg01090.npy,0
100/seg01091.npy,0
100/seg01092.npy,0
100/seg01093.npy,0
100/seg01094.npy,0
100/seg01095.npy,0
100/seg01096.npy,0
100/seg01097.npy,0
100/seg01098.npy,0
100/seg01099.npy,0
100/seg01100.npy,0
100/seg01101.npy,0
100/seg01102.npy,0
100/seg01103.npy,0
100/seg01104.npy,1
100/seg01105.npy,0
100/seg01106.npy,0
100/seg01107.npy,0
100/seg01108.npy,0
100/seg01109.npy,0
100/seg01110.npy,0
100/seg01111.npy,0
100/seg01112.npy,0
100/seg01113.npy,0
100/seg01114.npy,0
100/seg01115.npy,0
100/seg01116.npy,0
100/seg01117.npy,0
100/seg01118.npy,0
100/seg01119.npy,0
100/seg01120.npy,0
100/seg01121.npy,1
100/seg01122.npy,0
100/seg01123.npy,0
100/seg01124.npy,0
100/seg01125.npy,0
100/seg01126.npy,1
100/seg01127.npy,0
100/seg01128.npy,0
100/seg01129.npy,0
100/seg01130.npy,0
100/seg01131.npy,0
100/seg01132.npy,0
100/seg01133.npy,0
100/seg01134.npy,0
100/seg01135.npy,0
100/seg01136.npy,0
100/seg01137.npy,0
100/seg01138.npy,0
100/seg01139.npy,0
100/seg01140.npy,0
100/seg01141.npy,0
100/seg01142.npy,0
100/seg01143.npy,0
100/seg01144.npy,0
100/seg01145.npy,0
100/seg01146.npy,0
100/seg01147.npy,0
100/seg01148.npy,0
100/seg01149.npy,0
100/seg01150.npy,0
100/seg01151.npy,0
100/seg01152.npy,0
100/seg01153.npy,0
100/seg01154.npy,0
100/seg01155.npy,0
100/seg01156.npy,0
100/seg01157.npy,0
100/seg01158.npy,0
100/seg01159.npy,0
100/seg01160.npy,0
100/seg01161.npy,0
100/seg01162.npy,0
100/seg01163.npy,0
100/seg01164.npy,0
100/seg01165.npy,0
